YEAR MONTH DAY PRCP TMAX TMIN TAVG
2000 12 22 24.83 4.78 -4.84 -0.03
2000 12 23 10.07 5.11 -5.3 -0.09
2000 12 24 3.67 3.53 -6.69 -1.58
2000 12 25 1.05 -4.49 -18.86 -11.68
2000 12 26 0 -2.73 -16.76 -9.75
2000 12 27 0.08 -6.84 -20.73 -13.79
2000 12 28 11.12 -5.87 -21.43 -13.65
2000 12 29 0.65 -1.53 -7.94 -4.73
2000 12 30 0 -4.33 -9.24 -6.79
2000 12 31 0 2.96 -10.29 -3.66
2001 1 1 10.88 -1.49 -19.15 -10.32
2001 1 2 3.5 4.29 -3.96 0.17
2001 1 3 0 -3.28 -12.67 -7.97
2001 1 4 0 2.64 -8.24 -2.8
2001 1 5 0 -0.04 -10.95 -5.49
2001 1 6 0 -3.17 -15.78 -9.48
2001 1 7 0 3.25 -5.06 -0.9
2001 1 8 0 2.16 -10.05 -3.95
2001 1 9 0 0.6 -8.23 -3.82
2001 1 10 0.47 2.1 -11.01 -4.46
2001 1 11 0 -2.99 -8.67 -5.83
2001 1 12 0 6.51 -2.23 2.14
2001 1 13 45.78 -0.1 -9.76 -4.93
2001 1 14 0 2.19 -14.58 -6.2
2001 1 15 0 -1.65 -16.73 -9.19
2001 1 16 0 2.31 -4.97 -1.33
2001 1 17 0 -1.32 -9.21 -5.27
2001 1 18 0 7.57 -5.53 1.02
2001 1 19 0.3 -2.02 -14.52 -8.27
2001 1 20 0 5.06 -4.76 0.15
2001 1 21 0 5.52 -4.17 0.67
2001 1 22 0 -2.63 -17.72 -10.17
2001 1 23 0 5.93 -2.32 1.8
2001 1 24 0 -9 -24.59 -16.8
2001 1 25 0 -7.13 -24.7 -15.91
2001 1 26 0 2.48 -4 -0.76
2001 1 27 2.95 -0.86 -17.34 -9.1
2001 1 28 3.12 12.44 -1.73 5.35
2001 1 29 5.38 16.42 -1.31 7.55
2001 1 30 0 3.27 -11.23 -3.98
2001 1 31 0 -1.28 -11.98 -6.63
2001 2 1 3.42 -6.27 -15.23 -10.75
2001 2 2 23.62 3.68 -6.71 -1.51
2001 2 3 0.45 9.58 -8.42 0.58
2001 2 4 0 2.07 -0.76 0.66
2001 2 5 0 -10.45 -23.67 -17.06
2001 2 6 0 -0.88 -16.9 -8.89
2001 2 7 0 -5.91 -22.48 -14.2
2001 2 8 0 -1.87 -9.77 -5.82
2001 2 9 0 6.58 -10.09 -1.75
2001 2 10 1.8 -4.16 -19.84 -12
2001 2 11 9.15 0.58 -7.84 -3.63
2001 2 12 1.08 4.75 -4.79 -0.02
2001 2 13 0 -1.45 -20.65 -11.05
2001 2 14 5.88 5.94 -5.87 0.04
2001 2 15 0 3.74 -12.63 -4.45
2001 2 16 0 0.71 -12.26 -5.77
2001 2 17 0 -0.23 -12.94 -6.58
2001 2 18 0 -5.41 -23.99 -14.7
2001 2 19 0 -8.14 -19.12 -13.63
2001 2 20 0 4.69 -5.24 -0.28
2001 2 21 0 4.14 -0.8 1.67
2001 2 22 0 6.36 -3.66 1.35
2001 2 23 8.23 -1.98 -18.52 -10.25
2001 2 24 0 3.58 0.2 1.89
2001 2 25 0 -4.46 -15.36 -9.91
2001 2 26 1.3 -6.58 -25.41 -16
2001 2 27 6.55 -1.55 -20.17 -10.86
2001 2 28 9.07 3.76 -4.36 -0.3
2001 3 1 0 1.52 -8.95 -3.71
2001 3 2 3.55 5.75 -2.78 1.49
2001 3 3 1.8 3.67 -10.32 -3.33
2001 3 4 3.4 -0.41 -6.57 -3.49
2001 3 5 0.82 3.94 -6.02 -1.04
2001 3 6 14.02 3.76 1.55 2.65
2001 3 7 0 1.85 -14.21 -6.18
2001 3 8 0.05 9.47 -4.64 2.42
2001 3 9 4.68 5.74 -4.45 0.64
2001 3 10 1.98 6.67 -0.73 2.97
2001 3 11 0 10.94 -3.05 3.94
2001 3 12 1.3 5.51 -1.26 2.12
2001 3 13 4.47 7.98 -0.4 3.79
2001 3 14 0 15.39 -2.94 6.23
2001 3 15 6 4.94 -5.48 -0.27
2001 3 16 0 2.67 -5.81 -1.57
2001 3 17 0 5.77 -3.71 1.03
2001 3 18 0 4.22 -3.7 0.26
2001 3 19 0 -0.78 -7.44 -4.11
2001 3 20 0 6.95 -0.67 3.14
2001 3 21 3.8 0.3 -9.74 -4.72
2001 3 22 1.02 -1.64 -16.02 -8.83
